Leave Approver Name,承認者名を残します,
Leave Balance,バランスを残します,
Leave Balance Before Application,申請前に残高を残します,
Leave Block List,ブロックリストを残します,
Leave Block List Allow,ブロックリスト許可を残す,
Leave Block List Allowed,許可されているブロックリストを残します,
Leave Block List Date,ブロックリストの日付を残します,
Leave Block List Dates,ブロックリストの日付を残します,
Leave Block List Name,ブロックリスト名を残します,
Leave Blocked,ブロックされたままにします,
Leave Control Panel,コントロールパネルを離れます,
Leave Details,詳細を残してください,
Leave Encashment,脱出,
Leave Encashment Amount Per Day,1日あたりの獲得金額を残します,
Leave Ledger,元帳を離れます,
Leave Ledger Entry,元帳のエントリを残します,
"Leave Ledger Entry's To date needs to be after From date. Currently, From Date is {0} and To Date is {1}",元帳のエントリを今までにしておく必要があります。現在、これからは{0}で、現在まで{1},
Leave Period,休暇期間,
Leave Policy,ポリシーを去る,
Leave Policy Assignment,ポリシーの割り当てを残します,
Leave Policy Assignment Overlap,ポリシーの割り当ての重複を残します,
Leave Policy Detail,ポリシーの詳細を残します,
Leave Policy Details,ポリシーの詳細を残します,
Leave Policy: {0} already assigned for Employee {1} for period {2} to {3},休暇ポリシー：{0}既に{1}に{2}に{2}に割り当てられています{3},
Leave Status Notification,ステータス通知を残します,
Leave Status Notification Template,ステータス通知テンプレートを残します,
Leave Type,タイプを残します,
Leave Type Name,タイプ名を残します,
Leave Type can either be compensatory or earned leave.,休暇タイプは、補償的または獲得休暇のいずれかです。,
Leave Type can either be without pay or partial pay,休暇タイプは、賃金なしまたは部分的な支払いのいずれか,
Leave Type is mandatory,残すタイプは必須です,
Leave Type {0} cannot be allocated since it is leave without pay,去るタイプ{0}は、それは無給で残すので割り当てることができません,
Leave Type {0} cannot be carry-forwarded,タイプ{0}を持ち歩くことはできません,
Leave Type {0} is not encashable,去るタイプ{0}は現金化できません,
Leave Without Pay,支払いなしで出発します,
Leave Without Pay does not match with approved {} records,給与なしでの休暇は、承認された{}レコードと一致しません,
Leave allocation {0} is linked with the Leave Application {1},休暇{0}は、leaveアプリケーション{1}にリンクされています,
Leave already have been assigned for this Leave Policy Assignment,休暇はすでにこの休暇のポリシーの割り当てに割り当てられています,
Leave and Expense Claim Settings,請求請求設定を去り、費用をかけます,
Leave application is linked with leave allocations {0}. Leave application cannot be set as leave without pay,休暇アプリケーションは、leave arecations {0}にリンクされています。休暇申請は、支払いなしに休暇として設定することはできません,
"Leave cannot be allocated before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}",{0}の前に休暇を割り当てることはできません。休暇の残高は将来の休暇の割り当て記録で既に引き継がれているため、{1},
"Leave cannot be applied/cancelled before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}",休暇は{0}の前に適用/キャンセルすることはできません。休暇の残高は将来の休暇の割り当て記録{1}で既に持ち込みされています。,
Leave of type {0} cannot be longer than {1}.,タイプ{0}の休暇は{1}より長くなることはできません。,
Leave(s) Expired,失効したままにしてください,
Leave(s) Pending Approval,承認が保留されている場合,
Leave(s) Taken,撮影したままにします,
Leaves,葉,
Leaves & Holidays,葉と休日,
Leaves Allocated,葉が割り当てられます,
Leaves Expired,葉が期限切れになりました,
Leaves Pending Approval,承認が保留されている,
Leaves for the Leave Type {0} won't be carry-forwarded since carry-forwarding is disabled.,キャリーワードが無効になっているため、休暇タイプ{0}の葉は持ち込みになりません。,
Leaves per Year,年間葉,
Leaves you can avail against a holiday you worked on. You can claim Compensatory Off Leave using Compensatory Leave Request. Click {0} to know more,あなたが取り組んだ休日を利用することができる葉。補償休暇のリクエストを使用して、補償オフ休暇を請求できます。詳細を知るには、{0}をクリックします,
Left,左,
Letter Head,手紙の頭,
Level,レベル,
License Plate,ナンバープレート,
Lifecycle,ライフサイクル,
Lime,ライム,
Link the cycle and tag KRA to your goal to update the appraisal's goal score based on the goal progress,サイクルをリンクし、KRAを目標にタグ付けして、目標の進捗に基づいて評価のゴールスコアを更新します,
Linked Project {} and Tasks deleted.,リンクされたプロジェクト{}とタスクが削除されました。,
Loan,ローン,
Loan Account,ローン口座,
Loan Product,ローン製品,
Loan Repayment,ローンの返済,
Loan Repayment Entry,ローン返済エントリ,
Loan cannot be repayed from salary for Employee {0} because salary is processed in currency {1},給与は通貨で処理されるため、ローンは従業員の給与から返済できません{1},
Location,位置,
Location / Device ID,場所 /デバイスID,
Location Name,ロケーション名,
Lodging Required,宿泊が必要です,
Log Type,ログタイプ,
Log Type is required for check-ins falling in the shift: {0}.,シフトに落ちるチェックインにはログタイプが必要です：{0}。,
Log out,ログアウト,
Login Failed,ログインに失敗しました,
Longitude,経度,
Lower Range,低い範囲,
MICR,マイクロ,
Make,作る,
Make Bank Entry,銀行の入場を行います,
Mandatory,必須,
Mandatory fields required for this action:,このアクションに必要な必須フィールド：,
Mandatory fields required in {0},{0}で必要な必須フィールド,
Manual,マニュアル,
Manual Rating,手動評価,
Mar,3月,
Mark Attendance,出席者をマークします,
Mark Auto Attendance on Holidays,休日に自動車の出席をマークします,
Mark as Completed,完了したマーク,
Mark as In Progress,進行中のマーク,
Mark as {0},{0}としてマーク,
Mark attendance as {0} for {1} on selected dates?,選択した日付の{1}の{0}として出席をマークしますか？,
Mark attendance based on 'Employee Checkin' for Employees assigned to this shift.,このシフトに割り当てられた従業員の「従業員チェックイン」に基づいて出席者をマークします。,
Mark attendance for existing check-in/out logs before changing shift settings,シフト設定を変更する前に、既存のチェックイン/アウトログの出席をマークします,
Mark {0} as Completed?,完了したときにマーク{0}？,
Mark {0} {1} as {2}?,マーク{0} {1} as {2}？,
Marked Attendance,マークされた出席,
Marked Attendance HTML,マーク付き出席HTML,
Marking Attendance,出席者をマークします,
Max Amount Eligible,最大額の対象,
Max Benefit Amount,最大給付金額,
Max Benefit Amount (Yearly),最大給付金額（年間）,
Max Benefits (Amount),最大利益（金額）,
Max Benefits (Yearly),最大給付（毎年）,
Max Exemption Amount,最大免除額,
Max Exemption Amount cannot be greater than maximum exemption amount {0} of Tax Exemption Category {1},最大免除額は、免税カテゴリの最大免除額{0}を超えることはできません{1},
Max Taxable Income,最大課税所得,
Max benefits should be greater than zero to dispense benefits,最大給付は、利益を分配するためにゼロより大きくなければなりません,
Max working hours against Timesheet,タイムシートに対する最大労働時間,
Maximum Carry Forwarded Leaves,最大繰り返される葉,
Maximum Consecutive Leaves Allowed,最大連続した葉が許可されています,
Maximum Consecutive Leaves Exceeded,最大連続した葉を超えました,
Maximum Encashable Leaves,最大獲得可能な葉,
Maximum Exempted Amount,最大免除額,
Maximum Exemption Amount,最大免除額,
Maximum Leave Allocation Allowed per Leave Period,休暇期間ごとに許可される最大休暇配分,
Maximum amount eligible for the component {0} exceeds {1},コンポーネントの対象となる最大{0}は{1}を超えています,
Maximum annual taxable income eligible for full tax relief. No tax is applied if income does not exceed this limit,完全な税制緩和の対象となる最大年間課税所得。収入がこの制限を超えない場合、税金は適用されません,
Maximum benefit amount of component {0} exceeds {1},コンポーネントの最大給付{0}は{1}を超えています,
Maximum benefit amount of employee {0} exceeds {1},従業員の最大給付{0}は{1}を超えています,
Maximum benefit of employee {0} exceeds {1} by the sum {2} of benefit application pro-rata component amount and previous claimed amount,従業員の最大給付{0}は、給付アプリケーションプロラタコンポーネントの金額と以前の請求額の合計{2}を超えて{1}を超えています,
Maximum benefit of employee {0} exceeds {1} by the sum {2} of previous claimed amount,従業員の最大の利益{0}は、以前の請求額の合計{2}によって{1}を超えています,
Maximum encashable leaves for {0} are {1},{0}の最大獲得葉は{1}です,
Maximum leave allowed in the leave type {0} is {1},休暇中に許可される最大休暇{0}は{1}です,
May,5月,
Meal Preference,食事の好み,
Medical,医学,
Message,メッセージ,
Mileage,走行距離,
Min Taxable Income,最小課税所得,
Minimum Year for Gratuity,謝礼の最低年,
Minimum working days required since Date of Joining to apply for this leave,この休暇を申請するために参加日から必要な最低勤務日,
Missing Advance Account,事前アカウントがありません,
Missing Field,不足しているフィールド,
Missing Fields,フィールドがありません,
Missing Mandatory Field,必須フィールドがありません,
Missing Opening Entries,オープニングエントリがありません,
Missing Relieving Date,解放日がありません,
Missing Salary Components,給与コンポーネントの欠落,
Missing Tax Slab,税のスラブがありません,
Mode Of Payment,支払いモード,
Mode of Payment,支払いモード,
Mode of Travel,旅行モード,
Mode of payment is required to make a payment,支払いを行うには支払いモードが必要です,
Model,モデル,
Monday,月曜日,
Month,月,
Month To Date,過去1カ月間,
Month To Date(Company Currency),月間（会社の通貨）,
Monthly,毎月,
Monthly Attendance Sheet,毎月の出席シート,
More,もっと,
More Info,詳細,
More than one selection for {0} not allowed,{0}の複数の選択が許可されていません,
Multiple Additional Salaries with overwrite property exist for Salary Component {0} between {1} and {2}.,上書きプロパティを備えた複数の追加給与は、{1}と{2}の間に給与コンポーネント{0}に存在します。,
Multiple Shift Assignments,複数のシフト割り当て,
My Account,私のアカウント,
Name,名前,
Name error,名前エラー,
Name of Organizer,主催者の名前,
Naming Series,命名シリーズ,
Need More Info,詳細情報,
Net Pay,純支払い,
Net Pay (Company Currency),ネットペイ（会社の通貨）,
Net Pay Info,ネットペイ情報,
Net Pay cannot be less than 0,ネットペイは0未満にすることはできません,
Net Salary Amount,純給与額,
Net pay cannot be negative,純賃金は否定的ではありません,
New,新しい,
New Company,新会社,
New Employee ID,新しい従業員ID,
New Feedback,新しいフィードバック,
New Leave(s) Allocated,割り当てられた新しい休暇,
New Leaves Allocated,新しい葉が割り当てられました,
New Leaves Allocated (In Days),新しい葉が割り当てられた（日数）,
New shift assignments will be created after this date.,この日付以降、新しいシフト割り当てが作成されます。,
No,いいえ,
No Data,データなし,
No Employee Found,従業員は見つかりませんでした,
No Employee found for the given employee field value. '{}': {},指定された従業員のフィールド価値について従業員は見つかりませんでした。 '{}'：{},
No Employees Selected,選択した従業員はいません,
No Interview has been scheduled.,インタビューは予定されていません。,
No Leave Period Found,休暇期間は見つかりませんでした,
No Leaves Allocated to Employee: {0} for Leave Type: {1},従業員に割り当てられた葉はありません：{0} leave for leaveタイプ：{1},
No Salary Slip found for Employee: {0},従業員の給与スリップは見つかりません：{0},
No Salary Structure Assignment found for employee {0} on or before {1},{1}の従業員{0}の給与構造の割り当てはありません{0},
No Salary Structure assigned to Employee {0} on the given date {1},指定された日付に従業員に割り当てられた給与構造は{1}に割り当てられていません,
No Salary Structures,給与構造はありません,
No Shift Requests Selected,シフトリクエストは選択されていません,
No Staffing Plans found for this Designation,この指定の人員配置計画は見つかりませんでした,
No active employee found associated with the email ID {0}. Try logging in with your employee email ID or contact your HR manager for access.,電子メールID {0}に関連付けられているアクティブな従業員は見つかりませんでした。従業員の電子メールIDでログインしてみるか、HRマネージャーにアクセスして連絡してください。,
No active or default Salary Structure found for employee {0} for the given dates,指定された日付の従業員{0}にはアクティブまたはデフォルトの給与構造が見つかりません,
No additional expenses has been added,追加費用は追加されていません,
No applicable Earning component found in last salary slip for Gratuity Rule: {0},謝礼ルールの最終給与スリップに該当する収益成分はありません：{0},
No applicable Earning components found for Gratuity Rule: {0},謝礼ルールに該当する収益コンポーネントは見つかりません：{0},
No applicable slab found for the calculation of gratuity amount as per the Gratuity Rule: {0},謝礼の規則に従って、謝礼量の計算に該当するスラブは見つかりません：{0},
No attendance records found for this criteria.,この基準の出席記録は見つかりませんでした。,
No attendance records found.,出席記録は見つかりませんでした。,
No attendance records to create,作成する出席記録はありません,
No changes found in timings.,タイミングに変更は見つかりません。,
No employees found,従業員は見つかりませんでした,
No employees found for the mentioned criteria:<br>Company: {0}<br> Currency: {1}<br>Payroll Payable Account: {2},上記の基準については従業員が見つかりません：<br> company：{0} <br>通貨：{1} <br>給与支払勘定：{2},
No employees found for the selected criteria,選択された基準の従業員は見つかりませんでした,
No employees found with selected filters and active salary structure,選択したフィルターとアクティブな給与構造で従業員が見つかりません,
No feedback has been received yet,まだフィードバックは受けていません,
No items selected,選択されたアイテムはありません,
No leave record found for employee {0} on {1},{1}の従業員{0}の残り記録は見つかりません,
No leaves have been allocated.,葉は割り当てられていません。,
No more updates,もう更新はありません,
No of. Positions,of。位置,
No record found,記録は見つかりません,
No replies from,返信はありません,
No salary slip found to submit for the above selected criteria OR salary slip already submitted,上記の選択された基準またはすでに提出された給与スリップに提出する給与スリップは見つかりません,
No valid shift found for log time,ログ時間に有効なシフトは見つかりませんでした,
No {0} Selected,{0}が選択されていません,
Non Diary,日記以外,
Non Taxable Earnings,非課税対象収益,
Non-Billed Hours,非請求時間,
Non-Billed Hours (NB),非請求時間（NB）,
Non-Encashable Leaves,廃棄できない葉,
Non-Vegetarian,非ベジタリアン,
Not Allowed,許可されていません,
Not Permitted,許可されていません,
Not Started,開始されていません,
Note,注記,
Note: Shift will not be overwritten in existing attendance records,注：シフトは既存の出席記録に上書きされません,
Note: Total allocated leaves {0} shouldn't be less than already approved leaves {1} for the period,注：総割り当てられた葉{0}は、期間中に既に承認された葉{1}よりも少なくすべきではありません,
"Note: Your salary slip is password protected, the password to unlock the PDF is of the format {0}.",注：給与スリップはパスワード保護されており、PDFのロックを解除するパスワードはフォーマット{0}です。,
Notes,メモ,
Nothing to change,変更するものは何もありません,
Notice Period,通知期間,
Notification Template,通知テンプレート,
Notify users by email,電子メールでユーザーに通知します,
Nov,11月,
Number Of Employees,従業員数,
Number Of Positions,ポジション数,
Number of Withholding Cycles,源泉徴収サイクルの数,
Number of leaves eligible for encashment based on leave type settings,休暇タイプの設定に基づいて現金を獲得する資格のある葉の数,
OUT,外,
Obtained Average Rating,平均評価が得られました,
Oct,10月,
Odometer Reading,走行距離計の読み取り,
Odometer Value,走行距離計の値,
Off-Shift,オフシフト,
Off-shift,オフシフト,
Offer Date,オファー日,
Offer Term,オファー用語,
Offer Terms,条件を提供します,
Old Parent,古い親,
On Date,日付,
On Duty,勤務中,
On Hold,保留中,
On Leave,休暇中,
Onboarding Activities,オンボーディングアクティビティ,
Onboarding Begins On,オンボーディングが始まります,
Only Approvers can Approve this Request.,承認者のみがこのリクエストを承認できます。,
Only Completed documents can be submitted,完了したドキュメントのみを提出できます,
Only Employee Grievance with status {0} or {1} can be submitted,ステータス{0}または{1}の従業員の苦情のみを提出できます,
Only Interviewer Are allowed to submit Interview Feedback,インタビュアーのみがインタビューのフィードバックを提出することができます,
Only Interviews with Cleared or Rejected status can be submitted.,クリアまたは拒否ステータスのインタビューのみを提出できます。,
Only Leave Applications with status 'Approved' and 'Rejected' can be submitted,「承認」および「拒否」されたステータスを備えた申請のみを提出できます,
Only Shift Request with status 'Approved' and 'Rejected' can be submitted,ステータス「承認」および「拒否」を使用したシフトリクエストのみを送信できます,
Only Tax Impact (Cannot Claim But Part of Taxable Income),税の影響のみ（課税所得の一部を請求することはできません）,
Only expired allocation can be cancelled,期限切れの割り当てのみをキャンセルできます,
Only interviewers can submit feedback,インタビュアーのみがフィードバックを送信できます,
Only users with the {0} role can create backdated leave applications,{0}役割を持つユーザーのみが、背景の休暇申請を作成できます,
Only {0} Goals can be {1},{0}目標のみが{1}になります,
Open,開ける,
Open & Approved,オープン＆承認,
Open Feedback,オープンフィードバック,
Open Now,今開いてください,
Opening Balance,営業バランス,
Opening Balances,オープニングバランス,
Opening closed.,開口部。,
Optional Holiday List not set for leave period {0},休暇期間に設定されていないオプションのホリデーリスト{0},
Optional Leaves are holidays that Employees can choose to avail from a list of holidays published by the company.,オプションの葉は、従業員が会社が発行した休日のリストから利用することを選択できる休日です。,
Orange,オレンジ,
Organizational Chart,組織チャート,
Other Details,その他の詳細,
Other Settings,その他の設定,
Other Taxes and Charges,その他の税金と料金,
Others,その他,
Out Time,時間,
Out of 5,5つのうち,
Outstanding Amount,未払いの金額,
Over Allocation,オーバー割り当て,
Overall Average Rating,全体の平均評価,
Overlapping Attendance Request,出席者の重複リクエスト,
Overlapping Shift Attendance,シフトの出席率が重複します,
Overlapping Shift Requests,シフトリクエストの重複,
Overlapping Shifts,重複シフト,
Overtime,残業の事前申請,
Overtime Summary,残業の概要,
Overtime work details table,残業作業の詳細表,
Overview,概要,
Overwrite Salary Structure Amount,給与構造の量を上書きします,
Owned,所有,
PAN Number,パン番号,
PF Account,PFアカウント,
PF Amount,PF量,
PF Loan,PFローン,
PWA Notification,PWA通知,
Paid,有料,
Paid Amount,有料金額,
Paid via Salary Slip,給与スリップで支払われます,
Parameter,パラメーター,
Parent Goal,親の目標,
Part-time,パートタイム,
Partial Success,部分的な成功,
"Partially Sponsored, Require Partial Funding",部分的に後援され、部分的な資金が必要です,
Partly Claimed and Returned,部分的に主張され、返されました,
Passport Number,パスポート番号,
Password Policy,パスワードポリシー,
Password policy cannot contain spaces or simultaneous hyphens. The format will be restructured automatically,パスワードポリシーには、スペースや同時のハイフンを含めることはできません。フォーマットは自動的に再構築されます,
Password policy for Salary Slips is not set,給与スリップのパスワードポリシーは設定されていません,
Pay Against Benefit Claim,福利厚生に対する支払い,
Pay Via Payment Entry,支払いエントリで支払います,
Pay via Salary Slip,給与スリップで支払います,
Payable Account,ペイ可能アカウント,
Payable Account is mandatory to submit an Expense Claim,支払請求を提出するには、支払勘定が必須です,
Payables,買掛金,
Payment,支払い,
Payment Account,支払い口座,
Payment Account is mandatory,支払い口座は必須です,
Payment Date,支払い日,
Payment Days,支払い日,
Payment Days Calculation Help,支払い日の計算ヘルプ,
Payment Days Dependency,支払い日の依存,
Payment Days calculations are based on these Payroll Settings,支払い日の計算は、これらの給与設定に基づいています,
Payment Entry,支払いエントリ,
Payment and Accounting,支払いと会計,
Payment of {0} from {1} to {2},{1}から{2}への{0}の支払い,
Payroll,給与,
Payroll Based On,に基づく給与,
Payroll Cost Center,給与コストセンター,
Payroll Cost Centers,給与コストセンター,
Payroll Date,給与日付,
Payroll Employee Detail,給与従業員の詳細,
Payroll Entry,給与エントリ,
Payroll Entry cancellation is queued. It may take a few minutes,給与計算エントリキャンセルがキューになっています。数分かかる場合があります,
Payroll Frequency,給与頻度,
Payroll Info,給与情報,
Payroll Number,給与番号,
Payroll Payable,支払い可能,
Payroll Payable Account,給与計算済みアカウント,
Payroll Period,給与期間,
Payroll Period Date,給与期間の日付,
Payroll Periods,給与期間,
Payroll Settings,給与設定,
Payroll date can not be greater than employee's relieving date.,給与日付は、従業員の緩和日よりも大きくなることはできません。,
Payroll date can not be less than employee's joining date.,給与の日付は、従業員の参加日以下ではありません。,
Pending,保留中,
Pending (unpaid) amount from previous advances,以前の進歩からの保留中の（未払い）金額,
Pending Amount,保留中の金額,
Pending Asset Returns,保留中の資産が返品します,
Pending CEO,申請中の社長,
Pending Final Review,最終審査待ち,
Pending FnF,保留中のFNF,
Pending Interviews,保留中のインタビュー,
Pending Questionnaires,保留中のアンケート,
Percent,パーセント,
Percent Deduction,パーセント控除,
Percentage (%),パーセンテージ（％）,
Phone Number,電話番号,
Piecework,ピースワーク,
Pink,ピンク,
Planned number of Positions,計画されたポジション数,
Please Enable Auto Attendance and complete the setup first.,自動車への出席を有効にし、最初にセットアップを完了してください。,
Please Select Company First,最初に会社を選択してください,
Please add the remaining benefits {0} to any of the existing component,既存のコンポーネントのいずれかに残りの利点{0}を追加してください,
Please add the remaining benefits {0} to the application as pro-rata component,Pro-Rataコンポーネントとして、残りの利点{0}をアプリケーションに追加してください,
Please assign a Salary Structure for Employee {0} applicable from or before {1} first,{1}から最初に適用できる従業員{0}に給与構造を割り当ててください,
Please check if employee is on leave or attendance with the same status exists for selected day(s).,従業員が休暇中または選択した日に同じステータスの出席者が存在するかどうかを確認してください。,
Please confirm once you have completed your training,トレーニングを完了したら確認してください,
Please create a new {0} for the date {1} first.,最初に日付{1}の新しい{0}を作成してください。,
Please delete the Employee {0} to cancel this document,このドキュメントをキャンセルするには、従業員{0}を削除してください,
Please enable default incoming account before creating Daily Work Summary Group,毎日の作業概要グループを作成する前に、デフォルトの着信アカウントを有効にしてください,
Please enter the designation,指定を入力してください,
Please reduce {0} to avoid shift time overlapping with itself,{0}を減らして、それ自体とのシフト時間の重複を避けてください,
Please see attachment,添付ファイルをご覧ください,
Please select Company and Designation,会社と指定を選択してください,
Please select Employee,従業員を選択してください,
Please select Employee first.,最初に従業員を選択してください。,
Please select From Date and Payroll Frequency first,最初に日付と給与の頻度から選択してください,
Please select From Date.,日付から選択してください。,
Please select Shift Schedule and assignment date(s).,シフトスケジュールと割り当て日を選択してください。,
Please select Shift Type and assignment date(s).,シフトのタイプと割り当て日を選択してください。,
Please select a Company,会社を選択してください,
Please select a company first,最初に会社を選択してください,
Please select a company first.,最初に会社を選択してください。,
Please select a csv file,CSVファイルを選択してください,
Please select a date.,日付を選択してください。,
Please select an Applicant,申請者を選択してください,
Please select at least one Shift Request to perform this action.,このアクションを実行するには、少なくとも1つのシフトリクエストを選択してください。,
Please select at least one employee to perform this action.,このアクションを実行するには、少なくとも1人の従業員を選択してください。,
Please select at least one row to perform this action.,このアクションを実行するには、少なくとも1つの行を選択してください。,
Please select company.,会社を選択してください。,
Please select employee first,最初に従業員を選択してください,
Please select employees to create appraisals for,従業員を選択して、評価を作成してください,
Please select half day attendance status.,半日の出席ステータスを選択してください。,
Please select month and year.,月と年を選択してください。,
Please select the Appraisal Cycle first.,最初に評価サイクルを選択してください。,
Please select the attendance status.,出席ステータスを選択してください。,
Please select the employees you want to mark attendance for.,出席したい従業員を選択してください。,
Please select the salary slips to email,メールの給与スリップを選択してください,
Please select {0},{0}を選択してください,
"Please set ""Default Payroll Payable Account"" in Company Defaults",会社のデフォルトで「デフォルトの給与計算支払勘定」を設定してください,
Please set Basic and HRA component in Company {0},会社{0}に基本的なコンポーネントとHRAコンポーネントを設定してください,
Please set Earning Component for Leave type: {0}.,休暇タイプに獲得コンポーネントを設定してください：{0}。,
Please set Payroll based on in Payroll settings,給与設定に基づいて給与計算を設定してください,
Please set Relieving Date for employee: {0},従業員のために救済日を設定してください：{0},
Please set a Default Cash Account in Company defaults,会社のデフォルトでデフォルトのキャッシュアカウントを設定してください,
Please set account in Salary Component {0},給与コンポーネントのアカウントを設定してください{0},
Please set default template for Leave Approval Notification in HR Settings.,HR設定で休暇承認通知のためにデフォルトのテンプレートを設定してください。,
Please set default template for Leave Status Notification in HR Settings.,HR設定での休暇ステータス通知のデフォルトテンプレートを設定してください。,
Please set the Appraisal Template for all the {0} or select the template in the Employees table below.,すべての{0}の評価テンプレートを設定するか、以下の従業員のテーブルのテンプレートを選択してください。,
Please set the Company,会社を設定してください,
Please set the Date Of Joining for employee {0},従業員の参加日を設定してください{0},
Please set the Holiday List.,ホリデーリストを設定してください。,
Please set the relieving date for employee {0},従業員の救済日を設定してください{0},
Please set {0} and {1} in {2}.,{2}に{0}と{1}を設定してください。,
Please set {0} for Employee {1},従業員{1}に{0}を設定してください,
Please set {0} for the Employee: {1},従業員に{0}を設定してください：{1},
Please set {0}.,{0}を設定してください。,
Please setup Employee Naming System in Human Resource > HR Settings,人事> HR設定で従業員の命名システムをセットアップしてください,
Please setup numbering series for Attendance via Setup > Numbering Series,セットアップ>番号付けシリーズを介して出席するための番号付けシリーズをセットアップしてください,
Please share your feedback to the training by clicking on 'Training Feedback' and then 'New',「トレーニングフィードバック」をクリックして「新しい」をクリックして、トレーニングにフィードバックを共有してください,
Please specify the job applicant to be updated.,更新する求職者を指定してください。,
"Please specify {0} and {1} (if any), for the correct tax calculation in future salary slips.",将来の給与スリップでの正しい税の計算については、{0}と{1}（ある場合）を指定してください。,
Please submit the {0} before marking the cycle as Completed,完了したサイクルをマークする前に{0}を送信してください,
Please update your status for this training event,このトレーニングイベントのステータスを更新してください,
Posted On,投稿しました,
Posting Date,投稿日,
Posting date,投稿日,
Preferred Area for Lodging,宿泊用の優先エリア,
Present,現在,
Present Records,現在の記録,
Prevent self approval for leaves even if user has permissions,ユーザーが許可を持っていても、葉の自己承認を防ぐ,
Preview Salary Slip,プレビューサラリースリップ,
Principal Amount,元本,
Print Heading,見出しを印刷します,
Printed On {0},{0}に印刷,
Printing Details,詳細の印刷,
Privilege Leave,特権休暇,
Probation,保護観察,
Probationary Period,試用期間,
Process Attendance After,後の出席を処理します,
Process Payroll Accounting Entry based on Employee,従業員に基づいて給与計算の会計エントリを処理します,
Process Requests,プロセスリクエスト,
Process Shift Requests,プロセスシフトリクエスト,
Process leave encashment via a separate Payment Entry instead of Salary Slip,給与スリップの代わりに、個別の支払いエントリを介してプロセスの休暇の獲得,
Process {0} Shift Request(s) as <b>{1}</b>?,Process {0} shift request（s）as <b> {1} </b>？,
Processing Requests,リクエストの処理,
Processing Requests...,リクエストの処理...,
Processing of Shift Requests has been queued. It may take a few minutes.,シフトリクエストの処理がキューになっています。数分かかる場合があります。,
Professional Tax Deductions,税務上の控除,
Proficiency,習熟度,
Profit,利益,
Progress,進捗,
Project,プロジェクト,
Promotion Date,プロモーション日,
Property,財産,
Property already added,プロパティはすでに追加されています,
Provident Fund Deductions,積立基金控除,
Publish Applications Received,受信したアプリケーションを公開します,
Publish Salary Range,給与範囲を公開します,
Publish on website,ウェブサイトで公開します,
Purpose,目的,
Purpose & Amount,目的と金額,
Purpose of Travel,旅行の目的,
Quarterly,四半期,
Questionnaire Email Sent,アンケートメールが送信されました,
Queued,キュー,
Quick Filters,クイックフィルター,
Quick Links,クイックリンク,
Radius within which check-in is allowed (in meters),チェックインが許可されている半径（メートル）,
Raised By,によって上げられた,
Rate,レート,
Rate Goals Manually,手動で目標を評価します,
Rating,評価,
Rating Criteria,評価基準,
Ratings,評価,
Re-allocate Leaves,葉を再割り当てします,
Read,読む,
Reason,理由,
Reason for Requesting,リクエストの理由,
Reason for Withholding Salary,源泉徴収の理由,
Reason for skipping auto attendance:,自動車出席をスキップする理由：,
Receivables,売掛金,
Recent Attendance Requests,最近の出席要求,
Recent Expenses,最近の費用,
Recent Leaves,最近の葉,
Recent Shift Requests,最近のシフトリクエスト,
Recommended for a single biometric device / checkins via mobile app,モバイルアプリを介して単一の生体認証デバイス /チェックインに推奨,
Recover Cost,コストを回収します,
Recruitment Analytics,採用分析,
Red,赤,
Reference,参照,
Reference Document,参照ドキュメント,
Reference Document Name,参照文書名,
Reference Document Type,参照ドキュメントタイプ,
Reference: {0},参照：{0},
References,参照,
Referral Bonus Payment Status,紹介ボーナス支払いステータス,
Referral Details,紹介の詳細,
Referrer,リファラー,
Referrer Details,リファラーの詳細,
Referrer Name,リファラー名,
Reflections,反射,
Refuelling Details,燃料補給の詳細,
Reject,拒否,
Reject Employee Referral,従業員の紹介を拒否します,
Rejected,拒否された,
Release Withheld Salaries,差し控えられた給与をリリースします,
Released,リリース,
Relieving Date,緩和日,
Relieving Date ,緩和日,
Relieving Date Missing,不足している日付を緩和します,
Reload,リロード,
Remaining Benefits (Yearly),残りの利益（年間）,
Remark,述べる,
Remarks,備考,
Remind Before,前に思い出させてください,
Reminded,思い出させる,
Reminder,リマインダー,
Reminders,リマインダー,
Remove if Zero Valued,ゼロの価値がある場合は削除します,
Rented Car,レンタカー,
Reopen,再開します,
Repay From Salary,給与から返済します,
Repay From Salary can be selected only for term loans,給与からの返済は、期間ローンのみで選択できます,
Repay Unclaimed Amount from Salary,給与から請求されていない金額を返済します,
Repeat On Days,日に繰り返します,
Replied,答えた,
Replies,返信,
Reports,報告,
Reports To,に報告します,
Request Attendance,出席者をリクエストします,
Request a Leave,休暇を要求します,
Request a Shift,シフトをリクエストします,
Requested By,要求,
Requested By (Name),（名前）でリクエスト,
Require Full Funding,完全な資金が必要です,
Required Skills,必要なスキル,
Required for Employee Creation,従業員の作成に必要です,
Reschedule Interview,再スケジュールインタビュー,
Resignation Letter Date,辞任書の日付,
Resolution Date,解決日,
Resolution Details,解決の詳細,
Resolved,解決しました,
Resolved By,解決されました,
Responsibilities,責任,
Restrict Backdated Leave Application,背景の休暇申請を制限します,
Result,結果,
Resume,再開する,
Resume Attachment,履歴書の添付ファイル,
