Vehicle Service Item,Fahrzeug-Serviceartikel,
View Website,Webseite anzeigen,
Violet,Violett,
Weekly,Wöchentlich,
Weightage (%),Gewichtung (%),
"When set to 'Inactive', employees with conflicting active shifts will not be excluded.","Wenn die Einstellung auf „Inaktiv“ festgelegt ist, werden Mitarbeiter mit kollidierenden aktiven Schichten nicht ausgeschlossen.",
Why is this Candidate Qualified for this Position?,Warum ist dieser Kandidat für diese Position qualifiziert?,
Withheld,Einbehalten,
Work Anniversaries ,Arbeitsjubiläen ,
Work End Date,Arbeitsenddatum,
Work Experience Calculation Method,Methode zur Berechnung der Berufserfahrung,
Work From Date,Arbeit von Datum,
Work From Home,Von zuhause aus arbeiten,
Work References,Arbeitsreferenzen,
Worked On Holiday,Im Urlaub gearbeitet,
Workflow State,Workflow-Status,
Working Days,Arbeitstage,
Working Days and Hours,Arbeitstage und -stunden,
Working Hours,Arbeitszeiten,
Working Hours Calculation Based On,Arbeitszeitberechnung basierend auf,
Working Hours Threshold for Absent,Arbeitszeitschwelle für Abwesenheit,
Working Hours Threshold for Half Day,Arbeitszeitschwelle für halben Tag,
Working hours below which Absent is marked. (Zero to disable),"Arbeitszeit, unter der Abwesend markiert ist. (Null zu deaktivieren)",
Working hours below which Half Day is marked. (Zero to disable),"Arbeitszeit, unter der der halbe Tag markiert ist. (Null zu deaktivieren)",
Workshop,Werkstatt,
Workspace Settings,Arbeitsbereich Einstellungen,
Year,Jahr,
Year To Date,Laufendes Jahr,
Year To Date(Company Currency),Laufendes Jahr (Unternehmenswährung),
Yearly,Jährlich,
Yellow,Gelb,
Yes,Ja,
email,E-Mail,
