Training Result Employee,Personal Rezultat Obuke,
Trainings,Obuke,
Transaction Date,Datum Transakcije,
Transaction Name,Naziv Transakcije,
Transaction Type,Tip Transakcije,
Transfer Date,Datum Transfera,
Travel Advance Required,Putni Predujam je Obavezan,
Travel From,Putovanje iz,
Travel Funding,Financiranje Putovanja,
Travel Itinerary,Plan Putovanja,
Travel Request,Putovni Zahtjev,
Travel Request Costing,Obračun Troškova Putovanja,
Travel To,Putovanje u,
Travel Type,Tip Putovanja,
Type,Tip,
Type of Proof,Tip Dokaza,
Unclaimed Amount,Nezatražen Iznos,
Under Review,Pod Recenzijom,
Unlink Payment,Prekini vezu plaćanja,
Unmarked Employee Header,NeoznačenI Personal Zaglavlje,
Unmarked Employees HTML,NeoznačenI Personal HTML,
Unmarked days,Neprijavljeni Dani,
Unpaid,Neplaćeno,
Unpaid Expense Claim,Neplaćeno Potraživanje Troška,
Unsettled,Neizmireno,
Unused leaves,Neiskorišćeno Odsustvo,
Upload Attendance,Otpremi Prisustvo,
Upload HTML,HTML Otpreme,
Upper Range,Viši Raspon,
Used Leave(s),Iskorišteno Odsustvo(i),
User,Korisnik,
User Settings,Korisničke Postavke,
Users,Korisnici,
Vacancies,Slobodna Radna Mjesta,
Validate Attendance,Validiraj Prisustvo,
Value / Description,Vrijednost / Opis,
Variable,Varijabla,
Variable Based On Taxable Salary,Varijabla zasnovana na Oporezivoj Plati,
Vegetarian,Vegetarijanac,
Vehicle Log,Zapisnik Vozila,
Vehicle Service,Servis Vozila,
Vehicle Service Item,Servisni Artikal Vozila,
View Website,Prikaži Web Stranicu,
Violet,Ljubičasta,
Weekly,Sedmično,
Weightage (%),Težinski (%),
"When set to 'Inactive', employees with conflicting active shifts will not be excluded.","Kada je postavljeno na 'Neaktivno', personal s konfliktnim aktivnim smjenama neće biti isključeni.",
Why is this Candidate Qualified for this Position?,Zašto je ovaj kandidat kvalifikovan za ovu poziciju?,
Withheld,Zadržana,
Work Anniversaries ,Godišnjice Rada ,
Work End Date,Datum Završetka Rada,
Work Experience Calculation Method,Metoda Obračuna Radnog Iskustva,
Work From Date,Datum Početka Rada,
Work From Home,Rad od Kuće,
Work References,Iskustvo,
Worked On Holiday,Radio za Praznik,
Workflow State,Radni Tok Stanje,
Working Days,Radni Dani,
Working Days and Hours,Radni Dani i Sati,
Working Hours,Radno Vrijeme,
Working Hours Calculation Based On,Obračun Radnog Vremena na osnovu,
Working Hours Threshold for Absent,Prag Radnog Vremena za Odsutne,
Working Hours Threshold for Half Day,Prag Radnog Vremena za Pola Dana,
Working hours below which Absent is marked. (Zero to disable),Radno Vrijeme ispod kojeg je navedeno kao Odsutno. (Nula za onemogućavanje),
Working hours below which Half Day is marked. (Zero to disable),Radno Vrijeme ispod kojeg je navedeno Pola Dana. (Nula za onemogućavanje),
Workshop,Radionica,
Workspace Settings,Postavke Radnog Prostora,
Year,Godina,
Year To Date,Godina do Danas,
Year To Date(Company Currency),Godina do Danas (Valuta Kompanije),
Yearly,Godišnje,
Yellow,Žuta,
Yes,Da,
email,e-pošta,
modify_half_day_status,promjeni_poludnevni_status,
